trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
185 0.3 0.3 -1 0.3 0.04472135955 4.0 0.4 0.42 90.0 left 1 672.117230892 672.541046858 672.953281879 673.709200859
186 0.3 0.3 -1 0.3 0.2 4.0 0.8 0.42 90.0 left 1 673.742317915 674.16620779 674.578390837 675.358719826
187 0.3 0.3 -1 0.3 0.2 4.0 0.6 0.42 90.0 left 1 675.390980959 675.814852953 676.227013826 676.972051859
188 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.4 0.42 22.0 left 1 677.004381895 677.428203821 677.840334892 678.666622877
189 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.6 0.42 90.0 left 1 678.699929953 679.123979807 679.536114931 680.292061806
190 0.3 0.3 -1 0.3 0.04472135955 4.0 0.2 0.42 22.0 left 1 680.325098991 680.749006987 681.161214828 681.869714022
191 0.3 0.3 1 0.3 0.0736806299728 4.0 0.0 0.42 90.0 left 0 681.903158903 682.327188969 682.739247799 683.388803959
192 0.3 0.3 1 0.3 0.0736806299728 4.0 0.4 0.42 90.0 right 1 683.422187805 683.84617281 684.258232832 685.56754899
193 0.3 0.3 -1 0.3 0.04472135955 4.0 0.0 0.42 22.0 left 1 685.600893974 686.024811983 686.436949968 687.286834955
194 0.3 0.3 -1 0.3 0.2 4.0 0.4 0.42 90.0 left 1 687.320081949 687.744066954 688.156157017 689.017809868
195 0.3 0.3 -1 0.3 0.01 4.0 0.8 0.42 90.0 left 1 689.05120182 689.475143909 689.887300014 690.890254974
196 0.3 0.3 1 0.3 0.01 4.0 0.4 0.42 22.0 left 0 690.923560858 691.347484827 691.759709835 693.4926579
197 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.0 0.42 22.0 left 1 693.526050806 693.94995594 694.362126827 695.54172802
198 0.3 0.3 1 0.3 0.121392446201 4.0 0.8 0.42 90.0 right 1 695.575084925 695.998960972 696.411208868 697.485081911
199 0.3 0.3 1 0.3 0.0271441761659 4.0 0.4 0.42 22.0 right 1 697.518157005 697.942027807 698.354430914 699.275228977
200 0.3 0.3 1 0.3 0.01 4.0 0.6 0.42 22.0 right 1 699.319855928 699.743893862 700.155929804 701.488668919
